0.0019785655399835456, -15.572959604286886
0.05338829348722207, -15.261747732893639
0.07422918384171462, -14.462077493816977
0.10539159109645535, -13.503709810387466
0.1367518549051936, -12.063066776586965
0.1577576257213522, -10.86150041220115
0.1684418796372631, -9.818631492168176
0.1999340478153333, -8.056471558120357
0.23142621599340485, -6.294311624072542
0.2421764220939817, -5.09068425391591
0.27376751854905246, -3.087386644682603
0.2947732893652102, -1.8858202802967838
0.31597691673536676, -0.2019785655399815
0.3369826875515254, 0.9995877988458375
0.3581863149216815, 2.68342951360264
0.3790931574608405, 3.643858202802969
0.42080791426216013, 5.323577906018139
0.4416817807089859, 6.203627370156637
0.4623248145094805, 6.521022258862326
0.503446001648804, 6.753915910964551
